"X.query","seed_ortholog","evalue","score","eggNOG_OGs","max_annot_lvl","COG_category","Description","Preferred_name","GOs","EC","KEGG_ko","KEGG_Pathway","KEGG_Module","KEGG_Reaction","KEGG_rclass","BRITE","KEGG_TC","CAZy","BiGG_Reaction","PFAMs","codigo_genoma"
"20486901","1314.HKU360_01167",0,1704,"COG0013@1|root,COG0013@2|Bacteria,1TPK6@1239|Firmicutes,4H9XC@91061|Bacilli","91061|Bacilli","J","Catalyzes the attachment of alanine to tRNA(Ala) in a two-step reaction alanine is first activated by ATP to form Ala- AMP and then transferred to the acceptor end of tRNA(Ala). Also edits incorrectly charged Ser-tRNA(Ala) and Gly-tRNA(Ala) via its editing domain","alaS","GO:0003674,GO:0003824,GO:0004812,GO:0004813,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006139,GO:0006396,GO:0006399,GO:0006400,GO:0006412,GO:0006418,GO:0006419,GO:0006518,GO:0006520,GO:0006725,GO:0006807,GO:0008033,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009451,GO:0009987,GO:0010467,GO:0016070,GO:0016597,GO:0016874,GO:0016875,GO:0019538,GO:0019752,GO:0031406,GO:0034470,GO:0034641,GO:0034645,GO:0034660,GO:0036094,GO:0043038,GO:0043039,GO:0043043,GO:0043167,GO:0043168,GO:0043170,GO:0043177,GO:0043412,GO:0043436,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0071704,GO:0090304,GO:0140098,GO:0140101,GO:1901360,GO:1901564,GO:1901566,GO:1901576","6.1.1.7","ko:K01872","ko00970,map00970","M00359,M00360","R03038","RC00055,RC00523","ko00000,ko00001,ko00002,ko01000,ko01007,ko03016","-","-","-","DHHA1,tRNA-synt_2c,tRNA_SAD","GCF_000006785.2"
"20486902","1314.HKU360_01169",1.58e-211,589,"COG0760@1|root,COG0760@2|Bacteria,1TNYP@1239|Firmicutes,4HXAP@91061|Bacilli","91061|Bacilli","M","Plays a major role in protein secretion by helping the post-translocational extracellular folding of several secreted proteins","prsA","-","5.2.1.8","ko:K07533","-","-","-","-","ko00000,ko01000,ko03110","-","-","-","Rotamase_2","GCF_000006785.2"
"20486903","1314.HKU360_01170",2.59e-153,431,"COG4122@1|root,COG4122@2|Bacteria,1UF4M@1239|Firmicutes,4HE9E@91061|Bacilli","91061|Bacilli","S","O-Methyltransferase","yrrM","-","2.1.1.104","ko:K00588","ko00360,ko00940,ko00941,ko00945,ko01100,ko01110,map00360,map00940,map00941,map00945,map01100,map01110","M00039,M00350","R01942,R06578","RC00003,RC00392","ko00000,ko00001,ko00002,ko01000","-","-","-","Methyltransf_3","GCF_000006785.2"
"20486904","1314.HKU360_01171",2.31e-278,762,"COG2223@1|root,COG2223@2|Bacteria,1TPR9@1239|Firmicutes,4HB93@91061|Bacilli","91061|Bacilli","P","COG0477 Permeases of the major facilitator superfamily","oxlT","-","-","ko:K08177","-","-","-","-","ko00000,ko02000","2.A.1.11","-","-","MFS_1","GCF_000006785.2"
"20486905","1314.HKU360_01172",0,1163,"COG1164@1|root,COG1164@2|Bacteria,1TP4P@1239|Firmicutes,4HA7X@91061|Bacilli","91061|Bacilli","E","oligoendopeptidase F","pepF","GO:0003674,GO:0003824,GO:0004175,GO:0004222,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006465,GO:0006508,GO:0006518,GO:0006807,GO:0008150,GO:0008152,GO:0008233,GO:0008237,GO:0009987,GO:0010467,GO:0016485,GO:0016787,GO:0019538,GO:0034641,GO:0043170,GO:0043603,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044424,GO:0044444,GO:0044464,GO:0051604,GO:0070011,GO:0071704,GO:0140096,GO:1901564","-","ko:K08602","-","-","-","-","ko00000,ko01000,ko01002","-","-","-","Peptidase_M3,Peptidase_M3_N","GCF_000006785.2"
"20486906","1314.HKU360_01173",7.28e-76,234,"COG4469@1|root,COG4469@2|Bacteria,1TRGD@1239|Firmicutes,4HFP5@91061|Bacilli","91061|Bacilli","S","Competence protein","coiA","-","-","ko:K06198","-","-","-","-","ko00000","-","-","-","CoiA","GCF_000006785.2"
"20486907","1314.HKU360_01174",6.55e-136,386,"COG1187@1|root,COG1187@2|Bacteria,1TQZ2@1239|Firmicutes,4H9VU@91061|Bacilli","91061|Bacilli","J","Belongs to the pseudouridine synthase RsuA family","rsuA","GO:0000154,GO:0000455,GO:0001522,GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006364,GO:0006396,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009451,GO:0009982,GO:0009987,GO:0010467,GO:0016070,GO:0016072,GO:0016853,GO:0016866,GO:0022613,GO:0031118,GO:0034470,GO:0034641,GO:0034660,GO:0042254,GO:0043170,GO:0043412,GO:0044085,GO:0044237,GO:0044238,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0071704,GO:0071840,GO:0090304,GO:1901360","5.4.99.19","ko:K06183","-","-","-","-","ko00000,ko01000,ko03009","-","-","-","PseudoU_synth_2,S4","GCF_000006785.2"
"20486908","1314.HKU360_01175",9.68e-159,446,"COG0363@1|root,COG0363@2|Bacteria,1TP10@1239|Firmicutes,4HAG4@91061|Bacilli","91061|Bacilli","G","Catalyzes the reversible isomerization-deamination of glucosamine 6-phosphate (GlcN6P) to form fructose 6-phosphate (Fru6P) and ammonium ion","nagB","GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006040,GO:0008150,GO:0008152,GO:0044424,GO:0044444,GO:0044464,GO:0071704,GO:1901135","3.5.99.6","ko:K02564","ko00520,ko01100,map00520,map01100","-","R00765","RC00163","ko00000,ko00001,ko01000","-","-","-","Glucosamine_iso","GCF_000006785.2"
"20486909","1314.HKU360_01176",7.35e-249,682,"COG0809@1|root,COG0809@2|Bacteria,1TPKD@1239|Firmicutes,4H9PT@91061|Bacilli","91061|Bacilli","J","Transfers and isomerizes the ribose moiety from AdoMet to the 7-aminomethyl group of 7-deazaguanine (preQ1-tRNA) to give epoxyqueuosine (oQ-tRNA)","queA","GO:0002097,GO:0002099,GO:0003674,GO:0003824,GO:0006139,GO:0006396,GO:0006399,GO:0006400,GO:0006725,GO:0006807,GO:0008033,GO:0008150,GO:0008152,GO:0008616,GO:0009058,GO:0009116,GO:0009119,GO:0009163,GO:0009451,GO:0009987,GO:0010467,GO:0016070,GO:0016740,GO:0016853,GO:0018130,GO:0019438,GO:0034404,GO:0034470,GO:0034641,GO:0034654,GO:0034660,GO:0042455,GO:0043170,GO:0043412,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044283,GO:0046116,GO:0046483,GO:0051075,GO:0055086,GO:0071704,GO:0090304,GO:0140098,GO:0140101,GO:1901135,GO:1901137,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576,GO:1901657,GO:1901659","2.4.99.17","ko:K07568","-","-","-","-","ko00000,ko01000,ko03016","-","-","-","Queuosine_synth","GCF_000006785.2"
"20486910","759913.SDSE_1487",3.67e-251,693,"2DJ6F@1|root,304VA@2|Bacteria,1TX97@1239|Firmicutes,4I666@91061|Bacilli,1M8RK@119603|Streptococcus dysgalactiae group","91061|Bacilli","S","Protein of unknown function (DUF3114)","-","-","-","-","-","-","-","-","-","-","-","-","DUF3114","GCF_000006785.2"
"20486911","1314.HKU360_01178",6.48e-136,385,"COG2367@1|root,COG2367@2|Bacteria,1VHF8@1239|Firmicutes","1239|Firmicutes","V","Beta-lactamase enzyme family","-","-","-","-","-","-","-","-","-","-","-","-","Beta-lactamase2","GCF_000006785.2"
"20486912","482234.SCAZ3_07790",9.25e-41,143,"COG2367@1|root,COG2367@2|Bacteria,1VHF8@1239|Firmicutes,4HK5Z@91061|Bacilli","91061|Bacilli","V","D-alanyl-D-alanine carboxypeptidase","-","-","-","-","-","-","-","-","-","-","-","-","Beta-lactamase2","GCF_000006785.2"
"20486913","1314.HKU360_01181",3.34e-145,409,"COG0605@1|root,COG0605@2|Bacteria,1TPXT@1239|Firmicutes,4HA6U@91061|Bacilli","91061|Bacilli","C","radicals which are normally produced within the cells and which are toxic to biological systems","sodA","GO:0005575,GO:0005576","1.15.1.1","ko:K04564","ko04013,ko04068,ko04146,ko04211,ko04212,ko04213,ko05016,map04013,map04068,map04146,map04211,map04212,map04213,map05016","-","-","-","ko00000,ko00001,ko01000","-","-","-","Sod_Fe_C,Sod_Fe_N","GCF_000006785.2"
"20486914","1314.HKU360_01182",9.7e-231,637,"COG1466@1|root,COG1466@2|Bacteria,1TRM0@1239|Firmicutes,4HBB4@91061|Bacilli","91061|Bacilli","L","DNA polymerase III delta subunit","holA","-","2.7.7.7","ko:K02340","ko00230,ko00240,ko01100,ko03030,ko03430,ko03440,map00230,map00240,map01100,map03030,map03430,map03440","M00260","R00375,R00376,R00377,R00378","RC02795","ko00000,ko00001,ko00002,ko01000,ko03032,ko03400","-","-","-","DNA_pol3_delta","GCF_000006785.2"
"20486915","1314.HKU360_01183",0,1454,"COG0658@1|root,COG2333@1|root,COG0658@2|Bacteria,COG2333@2|Bacteria,1TS9U@1239|Firmicutes,4H9M4@91061|Bacilli","91061|Bacilli","S","Competence protein ComEC","comEC","-","-","ko:K02238","-","M00429","-","-","ko00000,ko00002,ko02044","3.A.11.1,3.A.11.2","-","-","Competence,DUF4131,Lactamase_B","GCF_000006785.2"
"20486916","1314.HKU360_01184",1.74e-145,411,"COG1555@1|root,COG1596@1|root,COG1555@2|Bacteria,COG1596@2|Bacteria,1VA3W@1239|Firmicutes,4HKJ1@91061|Bacilli","91061|Bacilli","L","COG1555 DNA uptake protein and related DNA-binding proteins","comEA","GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944","-","ko:K02237","-","M00429","-","-","ko00000,ko00002,ko02044","3.A.11.1,3.A.11.2","-","-","HHH_3,SLBB","GCF_000006785.2"
"20486917","1314.HKU360_01185",1.06e-156,440,"COG0204@1|root,COG0204@2|Bacteria,1U8N2@1239|Firmicutes,4HDQR@91061|Bacilli","91061|Bacilli","I","Acyltransferase","plsC","GO:0003674,GO:0003824,GO:0005575,GO:0005623,GO:0005886,GO:0008374,GO:0016020,GO:0016411,GO:0016740,GO:0016746,GO:0016747,GO:0042171,GO:0044464,GO:0071617,GO:0071944","2.3.1.51","ko:K00655","ko00561,ko00564,ko01100,ko01110,map00561,map00564,map01100,map01110","M00089","R02241,R09381","RC00004,RC00037,RC00039","ko00000,ko00001,ko00002,ko01000,ko01004","-","-","-","Acyltransferase","GCF_000006785.2"
"20486918","1314.HKU360_01186",8.21e-185,514,"COG4123@1|root,COG4123@2|Bacteria,1TQ25@1239|Firmicutes,4HA8W@91061|Bacilli","91061|Bacilli","L","Methyltransferase","yabB","GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0008150,GO:0008152,GO:0008168,GO:0008757,GO:0016740,GO:0016741,GO:0032259,GO:0044424,GO:0044444,GO:0044464","2.1.1.223","ko:K07461,ko:K15460","-","-","-","-","ko00000,ko01000,ko03016","-","-","-","GIY-YIG,MTS","GCF_000006785.2"
"20486919","1314.HKU360_01187",4.54e-59,182,"COG2827@1|root,COG2827@2|Bacteria,1VEZF@1239|Firmicutes,4HNHJ@91061|Bacilli","91061|Bacilli","L","endonuclease containing a URI domain","yazA","-","-","ko:K07461","-","-","-","-","ko00000","-","-","-","GIY-YIG","GCF_000006785.2"
"20486920","1314.HKU360_01188",0,1285,"COG3158@1|root,COG3158@2|Bacteria,1TRUQ@1239|Firmicutes,4HA8Z@91061|Bacilli","91061|Bacilli","P","Transport of potassium into the cell","kup","-","-","ko:K03549","-","-","-","-","ko00000,ko02000","2.A.72","-","-","K_trans","GCF_000006785.2"
"20486921","1314.HKU360_01189",0,894,"COG0513@1|root,COG0513@2|Bacteria,1TPAP@1239|Firmicutes,4HAB3@91061|Bacilli","91061|Bacilli","JKL","DEAD-box RNA helicase possibly involved in RNA degradation. Unwinds dsRNA in both 5'- and 3'-directions, has RNA- dependent ATPase activity","cshA","GO:0000166,GO:0003674,GO:0003676,GO:0003723,GO:0003724,GO:0003824,GO:0004004,GO:0004386,GO:0005488,GO:0005524,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005886,GO:0006139,GO:0006725,GO:0006807,GO:0006950,GO:0008026,GO:0008144,GO:0008150,GO:0008152,GO:0008186,GO:0009266,GO:0009295,GO:0009409,GO:0009628,GO:0009987,GO:0010501,GO:0016020,GO:0016070,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017076,GO:0017111,GO:0030554,GO:0032553,GO:0032555,GO:0032559,GO:0034641,GO:0035639,GO:0036094,GO:0042623,GO:0043167,GO:0043168,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043590,GO:0044237,GO:0044238,GO:0044424,GO:0044464,GO:0046483,GO:0050896,GO:0070035,GO:0071704,GO:0071944,GO:0090304,GO:0097159,GO:0097367,GO:0140098,GO:1901265,GO:1901360,GO:1901363","3.6.4.13","ko:K05592","ko03018,map03018","-","-","-","ko00000,ko00001,ko01000,ko03009,ko03019","-","-","-","DEAD,Helicase_C","GCF_000006785.2"
"20486922","1314.HKU360_01190",0,1032,"COG4108@1|root,COG4108@2|Bacteria,1TPYT@1239|Firmicutes,4HADS@91061|Bacilli","91061|Bacilli","J","Increases the formation of ribosomal termination complexes and stimulates activities of RF-1 and RF-2. It binds guanine nucleotides and has strong preference for UGA stop codons. It may interact directly with the ribosome. The stimulation of RF- 1 and RF-2 is significantly reduced by GTP and GDP, but not by GMP","prfC","GO:0003674,GO:0003676,GO:0003723,GO:0003747,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006412,GO:0006415,GO:0006518,GO:0006807,GO:0008079,GO:0008135,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0016043,GO:0016150,GO:0019538,GO:0022411,GO:0032984,GO:0034641,GO:0034645,GO:0043043,GO:0043170,GO:0043603,GO:0043604,GO:0043624,GO:0043933,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044424,GO:0044444,GO:0044464,GO:0071704,GO:0071840,GO:0097159,GO:1901363,GO:1901564,GO:1901566,GO:1901576","-","ko:K02837","-","-","-","-","ko00000,ko03012","-","-","-","GTP_EFTU,GTP_EFTU_D2,RF3_C","GCF_000006785.2"
"20486923","1314.HKU360_01191",1.17e-153,432,"COG5522@1|root,COG5522@2|Bacteria","2|Bacteria","S","Integral membrane protein (intg_mem_TP0381)","ywaF","-","-","-","-","-","-","-","-","-","-","-","Intg_mem_TP0381","GCF_000006785.2"
"20486924","1314.HKU360_01192",0,911,"COG0770@1|root,COG0770@2|Bacteria,1VT78@1239|Firmicutes,4HACR@91061|Bacilli","91061|Bacilli","M","Involved in cell wall formation. Catalyzes the final step in the synthesis of UDP-N-acetylmuramoyl-pentapeptide, the precursor of murein","murF","-","6.3.2.10","ko:K01929","ko00300,ko00550,ko01100,ko01502,map00300,map00550,map01100,map01502","-","R04573,R04617","RC00064,RC00141","ko00000,ko00001,ko01000,ko01011","-","-","-","Mur_ligase,Mur_ligase_C,Mur_ligase_M","GCF_000006785.2"
"20486925","1314.HKU360_01193",1.67e-248,682,"COG1181@1|root,COG1181@2|Bacteria,1TP2Y@1239|Firmicutes,4H9KB@91061|Bacilli","91061|Bacilli","F","Belongs to the D-alanine--D-alanine ligase family","ddl","-","6.3.2.4","ko:K01921","ko00473,ko00550,ko01100,ko01502,map00473,map00550,map01100,map01502","-","R01150","RC00064,RC00141","ko00000,ko00001,ko01000,ko01011","-","-","-","Dala_Dala_lig_C,Dala_Dala_lig_N","GCF_000006785.2"
"20486926","1314.HKU360_01194",2.81e-113,326,"COG0353@1|root,COG0353@2|Bacteria,1TR87@1239|Firmicutes,4HAZR@91061|Bacilli","91061|Bacilli","L","May play a role in DNA repair. It seems to be involved in an RecBC-independent recombinational process of DNA repair. It may act with RecF and RecO","recR","-","-","ko:K06187","ko03440,map03440","-","-","-","ko00000,ko00001,ko03400","-","-","-","RecR,Toprim_4","GCF_000006785.2"
"20486927","1314.HKU360_01195",3.67e-180,502,"COG2116@1|root,COG2116@2|Bacteria,1TRTT@1239|Firmicutes,4HB22@91061|Bacilli","91061|Bacilli","P","Formate nitrite","fnt","-","-","ko:K21993","-","-","-","-","ko00000,ko02000","1.A.16.2","-","-","Form_Nir_trans","GCF_000006785.2"
"20486928","1314.HKU360_01196",2.02e-113,327,"2A1RE@1|root,30PZZ@2|Bacteria,1V46H@1239|Firmicutes,4HH6Q@91061|Bacilli","91061|Bacilli","-","-","-","-","-","ko:K16788","-","-","-","-","ko00000,ko02000","2.A.88.5","-","-","-","GCF_000006785.2"
"20486929","1314.HKU360_01197",2.15e-116,333,"COG1827@1|root,COG1827@2|Bacteria,1V6EY@1239|Firmicutes,4HGYB@91061|Bacilli","91061|Bacilli","S","small molecule binding protein (contains 3H domain)","yrxA","-","-","ko:K07105","-","-","-","-","ko00000","-","-","-","3H,HTH_11","GCF_000006785.2"
"20486930","1314.HKU360_01198",1.4e-170,475,"COG0588@1|root,COG0588@2|Bacteria,1TQFP@1239|Firmicutes,4HAW7@91061|Bacilli","91061|Bacilli","G","Catalyzes the interconversion of 2-phosphoglycerate and 3-phosphoglycerate","gpmA","GO:0001871,GO:0003674,GO:0003824,GO:0004619,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005975,GO:0005996,GO:0006006,GO:0006082,GO:0006090,GO:0006091,GO:0006094,GO:0006096,GO:0006109,GO:0006139,GO:0006140,GO:0006163,GO:0006164,GO:0006165,GO:0006725,GO:0006732,GO:0006733,GO:0006753,GO:0006754,GO:0006757,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009058,GO:0009108,GO:0009117,GO:0009123,GO:0009124,GO:0009126,GO:0009127,GO:0009132,GO:0009135,GO:0009141,GO:0009142,GO:0009144,GO:0009145,GO:0009150,GO:0009152,GO:0009156,GO:0009161,GO:0009165,GO:0009166,GO:0009167,GO:0009168,GO:0009179,GO:0009185,GO:0009199,GO:0009201,GO:0009205,GO:0009206,GO:0009259,GO:0009260,GO:0009894,GO:0009986,GO:0009987,GO:0010675,GO:0016051,GO:0016052,GO:0016053,GO:0016310,GO:0016853,GO:0016866,GO:0016868,GO:0017144,GO:0018130,GO:0019219,GO:0019220,GO:0019222,GO:0019318,GO:0019319,GO:0019359,GO:0019362,GO:0019363,GO:0019438,GO:0019439,GO:0019637,GO:0019693,GO:0019752,GO:0030246,GO:0030247,GO:0031323,GO:0031329,GO:0032787,GO:0034248,GO:0034404,GO:0034641,GO:0034654,GO:0034655,GO:0042866,GO:0043436,GO:0043455,GO:0043456,GO:0043470,GO:0043471,GO:0044237,GO:0044238,GO:0044248,GO:0044249,GO:0044270,GO:0044271,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046031,GO:0046034,GO:0046364,GO:0046390,GO:0046394,GO:0046434,GO:0046483,GO:0046496,GO:0046538,GO:0046700,GO:0046939,GO:0050789,GO:0050794,GO:0051171,GO:0051174,GO:0051186,GO:0051188,GO:0051193,GO:0051196,GO:0055086,GO:0060255,GO:0062012,GO:0065007,GO:0071704,GO:0072330,GO:0072521,GO:0072522,GO:0072524,GO:0072525,GO:0080090,GO:0090407,GO:1901135,GO:1901137,GO:1901292,GO:1901293,GO:1901360,GO:1901361,GO:1901362,GO:1901564,GO:1901566,GO:1901575,GO:1901576,GO:1902031,GO:2001065","5.4.2.11","ko:K01834","ko00010,ko00260,ko00680,ko01100,ko01110,ko01120,ko01130,ko01200,ko01230,ko04922,ko05230,map00010,map00260,map00680,map01100,map01110,map01120,map01130,map01200,map01230,map04922,map05230","M00001,M00002,M00003","R01518","RC00536","ko00000,ko00001,ko00002,ko01000,ko04131,ko04147","-","-","-","His_Phos_1","GCF_000006785.2"
"20486931","1314.HKU360_01199",8.69e-230,632,"COG0167@1|root,COG0167@2|Bacteria,1TPFV@1239|Firmicutes,4HBFE@91061|Bacilli","91061|Bacilli","F","Catalyzes the conversion of dihydroorotate to orotate","pyrD","GO:0003674,GO:0003824,GO:0004152,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006139,GO:0006206,GO:0006207,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009112,GO:0009987,GO:0016491,GO:0016627,GO:0016635,GO:0018130,GO:0019856,GO:0034641,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044424,GO:0044464,GO:0046112,GO:0046483,GO:0055086,GO:0055114,GO:0071704,GO:0072527,GO:0072528,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576","1.3.5.2,1.3.98.1","ko:K00226,ko:K00254","ko00240,ko01100,map00240,map01100","M00051","R01867,R01868","RC00051","ko00000,ko00001,ko00002,ko01000","-","-","-","DHO_dh","GCF_000006785.2"
"20486932","1314.HKU360_01200",0,1161,"COG2217@1|root,COG2217@2|Bacteria,1TQ07@1239|Firmicutes,4H9SP@91061|Bacilli","91061|Bacilli","P","COG2217 Cation transport ATPase","cadA","-","3.6.3.3,3.6.3.5","ko:K01534","-","-","-","-","ko00000,ko01000","3.A.3.6","-","-","E1-E2_ATPase,Hydrolase","GCF_000006785.2"
"20486934","40041.SZO_11990",5.82e-152,432,"COG2169@1|root,COG2169@2|Bacteria,1TR37@1239|Firmicutes,4HK9Z@91061|Bacilli","91061|Bacilli","F","DNA RNA non-specific endonuclease","spd","-","-","ko:K15051","-","-","-","-","ko00000","-","-","-","Endonuclea_NS_2","GCF_000006785.2"
"20486936","1314.HKU360_01608",3.7e-279,764,"COG1705@1|root,COG3103@1|root,COG1705@2|Bacteria,COG3103@2|Bacteria,1VG53@1239|Firmicutes,4HNHM@91061|Bacilli","91061|Bacilli","NU","Mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase","-","-","3.2.1.17","ko:K01185","-","-","-","-","ko00000,ko01000","-","-","-","CHAP,Glucosaminidase,LysM,SH3_5","GCF_000006785.2"
"20486937","1314.HKU360_01206",6.78e-42,137,"COG5546@1|root,COG5546@2|Bacteria,1VGGV@1239|Firmicutes","1239|Firmicutes","S","COG5546 Small integral membrane protein","hol","-","-","-","-","-","-","-","-","-","-","-","Phage_holin_1","GCF_000006785.2"
"20486939","173707.Q938J7_9CAUD",1.83e-114,331,"4QGRQ@10239|Viruses,4R06G@35237|dsDNA viruses  no RNA stage,4QSNX@28883|Caudovirales,4QMXD@10699|Siphoviridae","10699|Siphoviridae","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","GCF_000006785.2"
"20486940","173707.Q938J8_9CAUD",2.67e-91,268,"4QCJC@10239|Viruses,4QW06@35237|dsDNA viruses  no RNA stage,4QT7F@28883|Caudovirales,4QM34@10699|Siphoviridae","10699|Siphoviridae","S","Protein of unknown function (DUF1617)","-","-","-","-","-","-","-","-","-","-","-","-","-","GCF_000006785.2"
"20486941","663952.SDD27957_07195",1.59e-136,418,"COG1511@1|root,COG1511@2|Bacteria,1UW5U@1239|Firmicutes,4I2DG@91061|Bacilli,1MA53@119603|Streptococcus dysgalactiae group","91061|Bacilli","S","gp58-like protein","-","-","-","-","-","-","-","-","-","-","-","-","Gp58","GCF_000006785.2"
"20486942","173707.Q938K0_9CAUD",4.22e-145,421,"4QG4G@10239|Viruses,4R0DH@35237|dsDNA viruses  no RNA stage,4QRJR@28883|Caudovirales,4QMFG@10699|Siphoviridae","10699|Siphoviridae","S","hyalurononglucosaminidase activity","-","-","-","-","-","-","-","-","-","-","-","-","-","GCF_000006785.2"
"20486943","482234.SCAZ3_03780",2.57e-263,741,"COG4926@1|root,COG4926@2|Bacteria","2|Bacteria","-","-","-","-","-","-","-","-","-","-","-","-","-","-","Peptidase_S74,Prophage_tail","GCF_000006785.2"
"20486944","482234.SCAZ3_03775",2.4e-162,454,"COG4722@1|root,COG4722@2|Bacteria","2|Bacteria","-","-","-","-","-","-","-","-","-","-","-","-","-","-","Sipho_tail","GCF_000006785.2"
"20486945","663952.SDD27957_07220",0,1011,"COG5412@1|root,COG5412@2|Bacteria,1UW5V@1239|Firmicutes,4I2DH@91061|Bacilli,1MA6C@119603|Streptococcus dysgalactiae group","91061|Bacilli","P","Phage tail tape measure protein TP901","-","-","-","-","-","-","-","-","-","-","-","-","-","GCF_000006785.2"
